id,x,y,cluster_id
682704259083677696,-25.158052444458008,47.774898529052734,-1
682658924248600576,-69.29544830322266,17.88239288330078,-1
682605728583016448,43.23537063598633,16.21828269958496,-1
682322513414746112,18.172698974609375,54.79206085205078,-1
682289288491470848,-5.847089767456055,46.322166442871094,-1
681953670733389824,-51.1489372253418,-1.4677131175994873,-1
681935667774013440,-19.86895179748535,35.133060455322266,-1
681602161499832320,49.54712677001953,-20.62958526611328,-1
680776410592620544,-22.08211898803711,19.164491653442383,-1
680472238030622720,63.34442901611328,11.966767311096191,-1
680453683507679232,66.20415496826172,14.797033309936523,-1
680114142318084096,32.947227478027344,-17.03599739074707,-1
679368124035178496,-22.560029983520508,18.71646499633789,-1
679335998203957248,-7.559001445770264,46.66350173950195,-1
679053540388675584,-18.288610458374023,58.79191589355469,-1
679018370851864576,8.048310279846191,46.7913932800293,-1
678985546887135232,37.87197494506836,-50.82828903198242,-1
678672391053029376,12.334553718566895,48.512691497802734,-1
678287427736178688,19.58945083618164,-10.924642562866211,-1
677984091564707840,36.107078552246094,-3.8476052284240723,-1
677894061374570496,6.991596221923828,47.495277404785156,-1
677700362049056768,36.07956314086914,-3.856379747390747,-1
677620828335247360,7.529800891876221,46.59079360961914,-1
677218509982535680,-6.577999114990234,-23.685453414916992,-1
677200884221149184,-8.776183128356934,-24.744932174682617,-1
676888875248160768,39.992340087890625,28.521968841552734,-1
676860650103017472,-8.755756378173828,-20.45127296447754,-1
676831371159973888,-12.117106437683105,37.813987731933594,-1
676507151389483008,-34.37870407104492,-12.565295219421387,-1
676160333678034944,40.06468200683594,28.624971389770508,-1
675744353667702784,-7.518394470214844,-24.33667755126953,-1
674703896695017472,29.265073776245117,48.7890739440918,-1
674684906341982208,-38.443138122558594,-48.41841125488281,-1
674379456329289728,3.991218328475952,27.553306579589844,-1
674348222756708352,4.2993483543396,27.747573852539062,-1
674013288422739968,-3.7930614948272705,35.14296340942383,-1
673934003343257600,-5.938354015350342,33.13014602661133,-1
673668826412638208,25.56996726989746,-22.821571350097656,-1
673240369543446528,-23.43406105041504,-1.8965693712234497,-1
672898258226700288,-20.846731185913086,-22.03228759765625,-1
672134627151052800,-9.270526885986328,-24.519744873046875,-1
672091983679127552,11.922224044799805,43.86710739135742,-1
671832887516250112,3.0667431354522705,-30.2176456451416,-1
671467233923702784,12.83350944519043,53.19776153564453,-1
671420677099003904,22.864728927612305,51.89798355102539,-1
670337957505536000,7.418539047241211,49.310447692871094,-1
670307637238431744,10.457980155944824,44.313968658447266,-1
670276607555317760,66.61042022705078,5.211516857147217,-1
669936019849027584,-44.57988357543945,24.491106033325195,-1
669920776959737856,-41.550724029541016,-19.534404754638672,-1
668901166638501888,-73.80274200439453,13.508615493774414,-1
668867849528578048,15.47145938873291,52.601078033447266,-1
667863774171258880,4.7979888916015625,-33.8790397644043,-1
667828815058472960,-56.89316177368164,-34.36589431762695,-1
667788216230129664,37.06934356689453,-50.75467300415039,-1
667763772094836736,17.858043670654297,51.92910385131836,-1
667742813812039680,11.498307228088379,43.66212463378906,-1
667474195660435456,-25.907817840576172,2.1991307735443115,-1
667398702571515904,17.753286361694336,52.949981689453125,-1
667129384931840000,8.11998462677002,50.33147048950195,-1
667014181800026112,-7.777980804443359,-25.315032958984375,-1
666693873218035712,14.208677291870117,-66.55107879638672,-1
666654683709206528,9.907830238342285,43.18278884887695,-1
665246453472759808,27.74896812438965,30.25679588317871,-1
665220606317559808,20.49496841430664,55.14081954956055,-1
664509532438192128,53.53380584716797,20.955615997314453,-1
664482922519392256,60.272769927978516,-16.065919876098633,-1
664223869327253504,31.153406143188477,-49.22342300415039,-1
663840932819836928,-43.369590759277344,18.215167999267578,-1
663840657371459584,-51.58657455444336,24.968547821044922,-1
663840377154215936,-22.084997177124023,1.7115074396133423,-1
663840120160800768,-51.354854583740234,7.343107223510742,-1
663839044229550080,-28.746110916137695,-42.24867248535156,-1
663837865466572800,-51.25825119018555,27.842161178588867,-1
663833539792797696,-62.68320846557617,9.692915916442871,-1
663060712923783168,17.80167579650879,-52.031978607177734,-1
662732963243671552,4.543820381164551,49.237037658691406,-1
662689333720121344,12.540000915527344,52.63214111328125,-1
662678911046672384,-12.89512825012207,-21.968551635742188,-1
662678184559665152,-20.824298858642578,-56.382225036621094,-1
662677879281467392,10.909915924072266,-45.1508903503418,-1
662677575852912640,16.087890625,-57.86366653442383,-1
662677256825737216,-20.80047607421875,-56.37639617919922,-1
662676826557280256,-23.805145263671875,5.286250591278076,-1
662676514471698432,-29.972057342529297,-9.899685859680176,-1
662675779319263232,9.363532066345215,-8.467185974121094,-1
662658897556172800,30.566957473754883,-59.37153625488281,-1
662029207669600256,27.922494888305664,47.630374908447266,-1
661321245347057664,-12.652451515197754,-3.7652909755706787,-1
661223404943503360,26.2301025390625,-42.253509521484375,-1
660910259465097216,66.61115264892578,5.202821254730225,-1
660868662786727936,-24.29620361328125,48.513267517089844,-1
660592466337239040,55.601043701171875,-12.022046089172363,-1
660576091866812416,-38.638946533203125,50.5804557800293,-1
660523493373714432,-5.370253086090088,-47.02179718017578,-1
660497840905539584,30.397371292114258,-1.929726004600525,-1
660205407210598400,55.70543670654297,-12.871269226074219,-1
660148494393413632,4.057020664215088,-25.015018463134766,-1
660130722615656448,3.77113676071167,-2.567845582962036,-1
659848565842309120,11.157126426696777,-41.09670639038086,-1
659784671018901504,18.485553741455078,51.33357620239258,-1
659755630115164160,12.636571884155273,-39.004356384277344,-1
659489869094215680,14.085526466369629,51.80338668823242,-1
659422661441814528,13.476140022277832,56.89047622680664,-1
659395222992896000,-3.2021257877349854,33.60548400878906,-1
659150226431811584,-11.149742126464844,58.817138671875,-1
658681416738181120,15.293208122253418,55.7331428527832,-1
657979456552833024,12.507883071899414,-66.95061492919922,-1
657579838316789760,22.882495880126953,56.37236404418945,-1
656580845726109696,3.9179675579071045,27.393417358398438,-1
656546565146828800,22.983877182006836,56.19995880126953,-1
655443643327737856,31.894380569458008,-36.68843460083008,-1
655433293710667776,29.912561416625977,-3.2761478424072266,-1
655131667514847232,-52.170169830322266,39.47380828857422,-1
655081344712597504,19.293964385986328,-58.525333404541016,-1
654709348933890048,20.473915100097656,54.24140930175781,-1
654426828010983424,-6.9255757331848145,61.40800476074219,-1
654340692760662016,-72.26013946533203,10.089177131652832,-1
