id,x,y,cluster_id
682704259083677696,19.032794952392578,-51.7514762878418,7
682658924248600576,6.5120930671691895,-38.4234733581543,5
682605728583016448,7.539610385894775,29.462539672851562,6
682322513414746112,50.16896057128906,-31.036699295043945,6
682289288491470848,7.702054977416992,-13.997817993164062,5
681953670733389824,-32.10530090332031,-33.987884521484375,4
681935667774013440,11.453100204467773,-5.067989826202393,5
681602161499832320,-0.1322299838066101,51.38214874267578,6
680776410592620544,4.195266246795654,-19.67379379272461,7
680472238030622720,12.16988754272461,68.88479614257812,1
680453683507679232,-53.712501525878906,17.102569580078125,2
680114142318084096,3.815216541290283,35.376678466796875,4
679368124035178496,3.640007734298706,-19.46183204650879,5
679335998203957248,11.134001731872559,-9.959593772888184,5
679053540388675584,28.158918380737305,-55.71676254272461,5
679018370851864576,51.3028678894043,-12.729531288146973,5
678985546887135232,-45.14347839355469,57.35734939575195,3
678672391053029376,54.24583435058594,-13.981393814086914,5
678287427736178688,-1.5799750089645386,9.848477363586426,6
677984091564707840,51.1213264465332,44.220237731933594,5
677894061374570496,50.01040267944336,-12.794538497924805,5
677700362049056768,51.12119674682617,44.22744369506836,5
677620828335247360,50.99741744995117,-13.127345085144043,5
677218509982535680,-14.490872383117676,12.241329193115234,5
677200884221149184,-14.352152824401855,9.747603416442871,6
676888875248160768,29.380563735961914,-41.39247512817383,6
676860650103017472,-11.617156982421875,8.065014839172363,6
676831371159973888,15.172306060791016,-16.642065048217773,5
676507151389483008,-23.159656524658203,-24.605701446533203,2
676160333678034944,29.272289276123047,-41.40996170043945,4
675744353667702784,-14.292465209960938,11.063678741455078,6
674703896695017472,59.37553787231445,-22.265291213989258,0
674684906341982208,7.460200786590576,-20.740434646606445,6
674379456329289728,37.17387008666992,-19.669734954833984,0
674348222756708352,37.5672721862793,-19.84925651550293,5
674013288422739968,37.62663269042969,-24.921735763549805,2
673934003343257600,37.45574188232422,-27.27987289428711,7
673668826412638208,-0.12939882278442383,19.85338020324707,6
673240369543446528,-6.5136637687683105,-4.383011341094971,2
672898258226700288,-7.291066646575928,1.9945365190505981,2
672134627151052800,-14.447569847106934,9.163540840148926,6
672091983679127552,45.587318420410156,-23.25263214111328,5
671832887516250112,-4.260599613189697,19.49850845336914,4
671467233923702784,50.7181396484375,-25.718536376953125,6
671420677099003904,45.3910026550293,-17.874967575073242,6
670337957505536000,49.24440383911133,-11.710144996643066,6
670307637238431744,47.24655532836914,-22.913719177246094,6
670276607555317760,5.560247421264648,72.53666687011719,1
669936019849027584,-9.570735931396484,-48.647212982177734,7
669920776959737856,-15.101532936096191,-15.008511543273926,2
668901166638501888,45.6427116394043,-33.02775573730469,5
668867849528578048,52.288352966308594,-28.246274948120117,2
667863774171258880,-37.828365325927734,35.430213928222656,3
667828815058472960,-59.75323486328125,15.681501388549805,5
667788216230129664,-44.3371467590332,57.3643798828125,3
667763772094836736,54.14564895629883,-29.452165603637695,6
667742813812039680,45.84756851196289,-23.048912048339844,5
667474195660435456,-22.933738708496094,-18.69173812866211,2
667398702571515904,53.070533752441406,-29.62677001953125,5
667129384931840000,48.42397689819336,-11.300395011901855,5
667014181800026112,-13.7140474319458,10.550922393798828,5
666693873218035712,38.37650680541992,48.20267868041992,4
666654683709206528,46.747196197509766,-21.62018585205078,0
665246453472759808,55.662254333496094,13.984335899353027,0
665220606317559808,51.90193176269531,-33.170204162597656,5
664509532438192128,-44.58052062988281,-26.06789207458496,2
664482922519392256,7.9551825523376465,60.49617004394531,1
664223869327253504,-32.093994140625,52.50373458862305,3
663840932819836928,-13.736892700195312,-40.38029861450195,2
663840657371459584,-12.47350025177002,-53.55735778808594,7
663840377154215936,-32.519901275634766,-14.671550750732422,2
663840120160800768,-25.927370071411133,-41.963348388671875,7
663839044229550080,-15.481475830078125,0.5561763048171997,0
663837865466572800,-10.599465370178223,-55.63497543334961,7
663833539792797696,-33.10484313964844,-48.80540084838867,7
663060712923783168,-32.49259948730469,42.19607925415039,3
662732963243671552,48.633644104003906,-27.28594398498535,2
662689333720121344,50.43720245361328,-26.209552764892578,6
662678911046672384,8.00898265838623,-19.453857421875,6
662678184559665152,27.898094177246094,14.036543846130371,0
662677879281467392,-29.470203399658203,35.608299255371094,3
662677575852912640,-37.13088607788086,57.17332458496094,3
662677256825737216,27.82588005065918,14.028656005859375,0
662676826557280256,-12.956165313720703,-23.69753646850586,2
662676514471698432,14.938658714294434,5.713933944702148,6
662675779319263232,14.323521614074707,8.471288681030273,6
662658897556172800,-43.648189544677734,49.794578552246094,3
662029207669600256,57.2680549621582,-21.895580291748047,0
661321245347057664,-6.398364543914795,-7.500946044921875,5
661223404943503360,-25.141265869140625,44.64255905151367,3
660910259465097216,5.561307430267334,72.52964782714844,1
660868662786727936,20.174989700317383,-52.208465576171875,7
660592466337239040,2.8719780445098877,65.09407043457031,1
