id,x,y,cluster_id
1234653427789070336,1.8302578926086426,29.941293716430664,4
1304875170860015617,-10.743821144104004,-11.839409828186035,4
1223640662689689602,24.603649139404297,-1.3938711881637573,6
1319501865625784320,49.58279800415039,33.744449615478516,0
1319500520126664705,49.58279800415039,33.744449615478516,0
1319500501269041154,49.58279800415039,33.744449615478516,0
1319500486370877440,49.58279800415039,33.744449615478516,0
1215247978966986752,-15.844945907592773,72.66736602783203,7
1319491234042269696,-5.538634777069092,53.16194534301758,2
1345958851795951616,49.58279800415039,33.744449615478516,0
1325884977112883200,-12.61939525604248,-13.956436157226562,4
1315779944002199552,-5.553150653839111,17.227602005004883,1
1319683876046934016,-22.083837509155273,1.0773524045944214,4
1319655865083940865,-15.56343936920166,72.99251556396484,7
1319510534098735106,-27.9800968170166,49.022911071777344,2
1325889532840062976,19.494844436645508,-30.725360870361328,1
1345966715721674752,49.58279800415039,33.744449615478516,0
1325891490636320768,26.0645751953125,-35.024314880371094,3
1320095628546899968,33.219207763671875,-13.511116027832031,1
1345967072006828033,49.58279800415039,33.744449615478516,0
1345966975739191298,49.58279800415039,33.744449615478516,0
1345969395147923456,49.58279800415039,33.744449615478516,0
1325895380983275524,-27.041194915771484,-19.5704288482666,4
1320096006038380544,-11.907264709472656,28.727075576782227,3
1325896369534607360,-20.379602432250977,20.97907066345215,1
1291061411167252483,49.58279800415039,33.744449615478516,0
1320134156035174405,-12.550407409667969,63.957420349121094,7
1346110956078817280,17.122451782226562,-39.229942321777344,3
1320135665242284033,-11.942839622497559,28.65435791015625,3
1320135903831089152,49.58279800415039,33.744449615478516,0
1346112444108836864,-39.63051986694336,-19.39647102355957,4
1320136010395770881,49.58279800415039,33.744449615478516,0
1346115128719245313,2.417999029159546,-47.1622314453125,3
1325939326870581253,49.58279800415039,33.744449615478516,0
1325939171203178497,49.58279800415039,33.744449615478516,0
1320136046957428737,49.58279800415039,33.744449615478516,0
1346120645613150208,-13.135093688964844,-13.209179878234863,4
1325939885098881027,49.58279800415039,33.744449615478516,0
1317065042706268162,-17.658166885375977,29.78285026550293,6
1317063921375842305,-47.57605743408203,-26.521848678588867,6
1317062178265026562,-34.719425201416016,29.207489013671875,2
1317060388371025922,-5.793383598327637,74.26622009277344,7
1317057909927325700,15.069345474243164,31.573360443115234,3
1317056951986098176,-12.39538860321045,-44.98091125488281,4
1346239227827265537,-7.627257347106934,31.901145935058594,3
1346267953042497537,49.58279800415039,33.744449615478516,0
1325956184613019648,29.70942497253418,-31.753210067749023,6
1346271579664220160,-2.890608787536621,39.755672454833984,6
1325957192214831105,49.58279800415039,33.744449615478516,0
1329054683441278977,-8.829886436462402,-10.246086120605469,4
1328328547598000130,-12.189604759216309,-6.7084879875183105,5
1346300462899875840,49.58279800415039,33.744449615478516,0
1325961116359516160,-2.1745944023132324,-37.63032913208008,3
1320162439200149504,-12.47580623626709,63.936431884765625,7
1320162252868255745,16.61182403564453,-5.5257978439331055,1
1328330303103000577,21.31723976135254,27.860849380493164,6
1320163234926764032,-12.059859275817871,30.020484924316406,4
1346304362730168320,49.58279800415039,33.744449615478516,0
1346304329301504002,49.58279800415039,33.744449615478516,0
1346304273425047553,49.58279800415039,33.744449615478516,0
1346304227635834881,49.58279800415039,33.744449615478516,0
1325961445062938625,13.85102653503418,-50.432655334472656,3
1325961115352838145,-24.74944305419922,-8.66115665435791,1
1325961114514038786,7.163384437561035,-30.8563175201416,3
1346469204740902915,-1.8047233819961548,-36.80244064331055,3
1325961672343875585,14.064149856567383,-50.603477478027344,3
1325962203346972678,4.512266635894775,-31.720396041870117,3
1328349382023000064,-14.328883171081543,-9.247539520263672,4
1328341927641681922,-10.67465877532959,-25.0410213470459,3
1328338241284616193,-12.877910614013672,-11.573609352111816,3
1346472111603216385,17.88053321838379,21.882633209228516,3
1346478482105069568,-34.831539154052734,45.297271728515625,6
1329097946776940559,-14.560132026672363,56.783409118652344,2
1325966661942435841,46.7835578918457,30.88393783569336,0
1320167412780728320,-12.681334495544434,27.37929344177246,1
1346488314157797389,0.4409075677394867,-4.211273193359375,4
1325967327611981829,46.7835578918457,30.88393783569336,0
1325967220757966852,46.7835578918457,30.88393783569336,0
1329064787142172673,-7.841602802276611,-10.487923622131348,1
1320168905856397326,6.751599311828613,14.715973854064941,1
1325973224522473475,46.7835578918457,30.88393783569336,0
1320190644401352707,-13.913297653198242,64.7718505859375,7
1326031379151327232,-36.67580795288086,31.492385864257812,5
1320191649994186752,46.7835578918457,30.88393783569336,0
1320191534675972096,46.7835578918457,30.88393783569336,0
1346521447649390606,-8.445042610168457,-14.519806861877441,4
1320193909545443329,0.08984661102294922,21.489459991455078,4
1329521771041726465,29.365798950195312,-48.24249267578125,3
